TFIDF score,PubMed occurrence,MeSH (Medical Subject Headings) Symptom Term Concatenado,MeSH (Medical Subject Headings) Disease Term
"0,11380131555214200",1,Fadiga,Distúrbios do sono; intrínsecos
"0,25213533047438800",1,Hipentilação,Distúrbios do sono; intrínsecos
"0,2341000252522600",1,Hipercinesia,Distúrbios do sono; intrínsecos
"0,11387530741641300",1,Náusea,Distúrbios do sono; intrínsecos
"0,4172966142228700",1,Noctúria,Distúrbios do sono; intrínsecos
"0,13622843958060100",4,Ondas de calor,Distúrbios do sono; intrínsecos
"0,342987847144765",1,Peso corporal,Distúrbios do sono; intrínsecos
"0,10303649155977200",4,Privação de sono,Distúrbios do sono; intrínsecos
"0,7275646421624000",2,Respiração Cheyne-Stokes,Distúrbios do sono; intrínsecos
"0,5520209507448170",2,Ronco,Distúrbios do sono; intrínsecos
"0,16392693282712600",1,Sons respiratórios,Distúrbios do sono; intrínsecos
"0,8435126654253870",1,Vomitando,Distúrbios do sono; intrínsecos
"0,672768053912806",3,Agitação psicomotora,Distúrbios do sono; ritmo circadiano
"0,17232881843244400",1,Alucinações,Distúrbios do sono; ritmo circadiano
"0,4342972284037150",2,Amnésia,Distúrbios do sono; ritmo circadiano
"0,18252606139541800",1,Anorexia,Distúrbios do sono; ritmo circadiano
"0,10019885717074700",1,Anóxia,Distúrbios do sono; ritmo circadiano
"0,18765539083417300",1,Apnéia,Distúrbios do sono; ritmo circadiano
"0,3176869417086180",1,Azia,Distúrbios do sono; ritmo circadiano
"0,7686968485069640",7,Cegueira,Distúrbios do sono; ritmo circadiano
"0,1508948211276990",1,Confusão,Distúrbios do sono; ritmo circadiano
"0,16903338510428200",2,Convulsões,Distúrbios do sono; ritmo circadiano
"0,416791029906543",2,Delírio,Distúrbios do sono; ritmo circadiano
"0,29359952153277900",2,Distúrbios da memória,Distúrbios do sono; ritmo circadiano
"0,34706247545824900",2,Distúrbios de aprendizagem,Distúrbios do sono; ritmo circadiano
"0,13436990188823800",9,Distúrbios do sono,Distúrbios do sono; ritmo circadiano
"0,13860573662141700",1,Distúrbios perceptivos,Distúrbios do sono; ritmo circadiano
"0,2663281983274210",2,Distúrbios psicomotores,Distúrbios do sono; ritmo circadiano
"0,4422821273559450",5,Dor de cabeça,Distúrbios do sono; ritmo circadiano
"0,5958780941028820",1,Edema,Distúrbios do sono; ritmo circadiano
"0,3095079984077700",1,Estado vegetativo persistente,Distúrbios do sono; ritmo circadiano
"0,4324449990981430",38,Fadiga,Distúrbios do sono; ritmo circadiano
"0,3585179477326580",1,Fadiga mental,Distúrbios do sono; ritmo circadiano
"0,21109838219206300",1,Hipercapnia,Distúrbios do sono; ritmo circadiano
"0,4798636845887380",2,Hiperfagia,Distúrbios do sono; ritmo circadiano
"0,19454362153971500",1,Hipotermia,Distúrbios do sono; ritmo circadiano
"0,27638571033426300",1,Limitação de mobilidade,Distúrbios do sono; ritmo circadiano
"0,11387530741641300",1,Náusea,Distúrbios do sono; ritmo circadiano
"0,33302146065426700",4,Obesidade,Distúrbios do sono; ritmo circadiano
"0,6811421979030060",2,Ondas de calor,Distúrbios do sono; ritmo circadiano
"0,2000107422762340",2,Perda de peso,Distúrbios do sono; ritmo circadiano
"0,68597569428953",2,Peso corporal,Distúrbios do sono; ritmo circadiano
"0,12879561444971600",50,Privação de sono,Distúrbios do sono; ritmo circadiano
"0,9054466840727140",10,Retardo mental,Distúrbios do sono; ritmo circadiano
"0,5520209507448170",2,Ronco,Distúrbios do sono; ritmo circadiano
"0,26849428448229500",2,Tontura,Distúrbios do sono; ritmo circadiano
"0,18106618145330300",1,Afasia,Distúrbios heredodegenerativos; sistema nervoso
"0,12196597127769400",10,Ataxia,Distúrbios heredodegenerativos; sistema nervoso
"0,8543928114789090",5,Ataxia cerebelar,Distúrbios heredodegenerativos; sistema nervoso
"0,29216435391876500",2,Atrofia muscular,Distúrbios heredodegenerativos; sistema nervoso
"0,22425601797093500",1,Cãibra muscular,Distúrbios heredodegenerativos; sistema nervoso
"0,16903338510428200",2,Convulsões,Distúrbios heredodegenerativos; sistema nervoso
"0,5978950113980960",3,Coréia,Distúrbios heredodegenerativos; sistema nervoso
"0,15361090335230400",1,Distonia,Distúrbios heredodegenerativos; sistema nervoso
"0,8771292762243720",1,Distúrbios da consciência,Distúrbios heredodegenerativos; sistema nervoso
"0,14679976076638900",1,Distúrbios da memória,Distúrbios heredodegenerativos; sistema nervoso
"0,34332190427163900",1,Distúrbios da sensação,Distúrbios heredodegenerativos; sistema nervoso
"0,3293867086307400",1,Dor,Distúrbios heredodegenerativos; sistema nervoso
"0,17272802055939800",1,Espasticidade muscular,Distúrbios heredodegenerativos; sistema nervoso
"0,19859821634057200",2,Fraqueza muscular,Distúrbios heredodegenerativos; sistema nervoso
"0,14804201276624500",1,Hipertonia muscular,Distúrbios heredodegenerativos; sistema nervoso
"0,17219610441163800",1,Hipestesia,Distúrbios heredodegenerativos; sistema nervoso
"0,16175293416348600",1,Incontinência urinária,Distúrbios heredodegenerativos; sistema nervoso
"0,19378855099313900",4,Paralisia,Distúrbios heredodegenerativos; sistema nervoso
"0,13580181461497700",1,Parestesia,Distúrbios heredodegenerativos; sistema nervoso
"0,8035505446228290",1,Perda de audição,Distúrbios heredodegenerativos; sistema nervoso
"0,342987847144765",1,Peso corporal,Distúrbios heredodegenerativos; sistema nervoso
"0,2716340052218140",3,Retardo mental,Distúrbios heredodegenerativos; sistema nervoso
"0,12285271630622600",1,Surdez,Distúrbios heredodegenerativos; sistema nervoso
"0,37223805988400600",1,TICs,Distúrbios heredodegenerativos; sistema nervoso
"0,13424714224114700",1,Tontura,Distúrbios heredodegenerativos; sistema nervoso
"0,6957411147313000",4,Tremor,Distúrbios heredodegenerativos; sistema nervoso
"0,15962519431875700",1,Vertigem,Distúrbios heredodegenerativos; sistema nervoso
"0,17232881843244400",1,Alucinações,Distúrbios induzidos por álcool; sistema nervoso
"0,4342972284037150",2,Amnésia,Distúrbios induzidos por álcool; sistema nervoso
"0,23837740685058900",1,Apraxias,Distúrbios induzidos por álcool; sistema nervoso
"0,36589791383308200",3,Ataxia,Distúrbios induzidos por álcool; sistema nervoso
"0,34175712459156300",2,Ataxia cerebelar,Distúrbios induzidos por álcool; sistema nervoso
"0,5604351935289550",2,Ataxia da marcha,Distúrbios induzidos por álcool; sistema nervoso
"0,10981383550099400",1,Cegueira,Distúrbios induzidos por álcool; sistema nervoso
"0,1312084812843240",1,Coma,Distúrbios induzidos por álcool; sistema nervoso
"0,4526844633830980",3,Confusão,Distúrbios induzidos por álcool; sistema nervoso
"0,4225834627607060",5,Convulsões,Distúrbios induzidos por álcool; sistema nervoso
"0,19929833713269800",1,Coréia,Distúrbios induzidos por álcool; sistema nervoso
"0,988522513781985",1,Distúrbios da comunicação,Distúrbios induzidos por álcool; sistema nervoso
"0,1754258552448740",2,Distúrbios da consciência,Distúrbios induzidos por álcool; sistema nervoso
"0,11529165610240000",1,Distúrbios da fala,Distúrbios induzidos por álcool; sistema nervoso
"0,14679976076638900",10,Distúrbios da memória,Distúrbios induzidos por álcool; sistema nervoso
"0,69412495091649800",4,Distúrbios de aprendizagem,Distúrbios induzidos por álcool; sistema nervoso
"0,5971995639477260",4,Distúrbios do sono,Distúrbios induzidos por álcool; sistema nervoso
"0,13316409916371000",1,Distúrbios psicomotores,Distúrbios induzidos por álcool; sistema nervoso
"0,3293867086307400",1,Dor,Distúrbios induzidos por álcool; sistema nervoso
"0,2978973245108580",3,Fraqueza muscular,Distúrbios induzidos por álcool; sistema nervoso
"0,71823302335096600",3,Hiperalgesia,Distúrbios induzidos por álcool; sistema nervoso
"0,5836308646191450",3,Hipotermia,Distúrbios induzidos por álcool; sistema nervoso
"0,9279728292056460",1,Inconsciência,Distúrbios induzidos por álcool; sistema nervoso
"0,15383141060813500",1,Neuralgia,Distúrbios induzidos por álcool; sistema nervoso
"0,10000537113811700",1,Perda de peso,Distúrbios induzidos por álcool; sistema nervoso
"0,274390277715812",8,Peso corporal,Distúrbios induzidos por álcool; sistema nervoso
"0,13691396694936400",1,Quisriplegia,Distúrbios induzidos por álcool; sistema nervoso
"0,9054466840727140",1,Retardo mental,Distúrbios induzidos por álcool; sistema nervoso
"0,22096263580381000",1,Síndrome de Horner,Distúrbios induzidos por álcool; sistema nervoso
"0,16119461194352100",4,Síndrome de Korsakoff,Distúrbios induzidos por álcool; sistema nervoso
"0,10019885717074700",1,Anóxia,Distúrbios musculares; atróficos
"0,28021759676447700",1,Ataxia da marcha,Distúrbios musculares; atróficos
"0,18990683004719700",13,Atrofia muscular,Distúrbios musculares; atróficos
"0,10981383550099400",1,Cegueira,Distúrbios musculares; atróficos
"0,3293867086307400",1,Dor,Distúrbios musculares; atróficos
"0,15904210228767800",1,Dor lombar,Distúrbios musculares; atróficos
"0,17272802055939800",1,Espasticidade muscular,Distúrbios musculares; atróficos
"0,3074353853560590",1,Fasciculação,Distúrbios musculares; atróficos
"0,5957946490217170",6,Fraqueza muscular,Distúrbios musculares; atróficos
"0,27638571033426300",1,Limitação de mobilidade,Distúrbios musculares; atróficos
"0,8325536516356680",1,Obesidade,Distúrbios musculares; atróficos
"0,19877795434519600",1,Paralisia do cordão vocal,Distúrbios musculares; atróficos
"0,12877357838329500",1,Paresia,Distúrbios musculares; atróficos
"0,1714939235723820",5,Peso corporal,Distúrbios musculares; atróficos
"0,4763834473668220",1,Sarcopenia,Distúrbios musculares; atróficos
"0,16392693282712600",1,Sons respiratórios,Distúrbios musculares; atróficos
"0,1739352786828250",1,Tremor,Distúrbios musculares; atróficos
"0,213474731637282",1,Cólica,Diverticulite; colônico
"0,22314816909371800",14,Constipação,Diverticulite; colônico
"0,10155069441905400",11,Diarréia,Diverticulite; colônico
"0,2082052199386620",1,Dispepsia,Diverticulite; colônico
"0,14825056341534700",1,Distúrbios psicofisiológicos,Diverticulite; colônico
"0,5270187338091840",16,Dor,Diverticulite; colônico
"0,2460602666627480",29,Dor abdominal,Diverticulite; colônico
"0,15904210228767800",1,Dor lombar,Diverticulite; colônico
"0,22938570383587600",2,Dor nas costas,Diverticulite; colônico
"0,2420427386153920",1,Dor no ombro,Diverticulite; colônico
"0,13672774715625700",1,Espasmo,Diverticulite; colônico
"0,4951501058266370",8,Febre,Diverticulite; colônico
"0,8838929500026260",6,Febre de origem desconhecida,Diverticulite; colônico
"0,31378672592829100",1,Flatulência,Diverticulite; colônico
"0,145471177095225",1,Icterícia,Diverticulite; colônico
"0,22775061483282700",2,Náusea,Diverticulite; colônico
"0,8325536516356680",1,Obesidade,Diverticulite; colônico
"0,337405066170155",4,Vomitando,Diverticulite; colônico
"0,22425601797093500",1,Cãibra muscular,Diverticulose; colônico
"0,1312084812843240",1,Coma,Diverticulose; colônico
"0,1593915493526550",1,Constipação,Diverticulose; colônico
"0,9231881310823100",1,Diarréia,Diverticulose; colônico
"0,3293867086307400",1,Dor,Diverticulose; colônico
"0,5090902068884440",6,Dor abdominal,Diverticulose; colônico
"0,6189376322832960",1,Febre,Diverticulose; colônico
"0,62757345185658300",2,Flatulência,Diverticulose; colônico
"0,8325536516356680",1,Obesidade,Diverticulose; colônico
"0,18252606139541800",1,Anorexia,Diverticulose; esofágica
"0,33300735753094100",1,Aspiração respiratória,Diverticulose; esofágica
"0,953060825125856",3,Azia,Diverticulose; esofágica
"0,213474731637282",1,Cólica,Diverticulose; esofágica
"0,4164104398773250",2,Dispepsia,Diverticulose; esofágica
"0,6587734172614800",2,Dor,Diverticulose; esofágica
"0,8484836781474070",1,Dor abdominal,Diverticulose; esofágica
"0,3298682491069470",3,Dor no peito,Diverticulose; esofágica
"0,3015665044618850",3,Dyspnea,Diverticulose; esofágica
"0,18326407212518000",1,Emagrecimento,Diverticulose; esofágica
"0,9570942300938020",7,Espasmo,Diverticulose; esofágica
"0,11380131555214200",1,Fadiga,Diverticulose; esofágica
"0,10429308639016400",5,Hematemesis,Diverticulose; esofágica
"0,509122309061075",3,Hemoptise,Diverticulose; esofágica
"0,11387530741641300",1,Náusea,Diverticulose; esofágica
"0,48447137748284800",1,Paralisia,Diverticulose; esofágica
"0,7951118173807840",4,Paralisia do cordão vocal,Diverticulose; esofágica
"0,4358050118072570",3,Peito angina,Diverticulose; esofágica
"0,2000107422762340",2,Perda de peso,Diverticulose; esofágica
"0,9054466840727140",1,Retardo mental,Diverticulose; esofágica
"0,22096263580381000",1,Síndrome de Horner,Diverticulose; esofágica
"0,3944187453288990",3,Tosse,Diverticulose; esofágica
"0,1687025330850770",2,Vomitando,Diverticulose; esofágica
"0,52599211286376400",33,Constipação,Diverticulum; cólon
"0,14771010097316900",16,Diarréia,Diverticulum; cólon
"0,2082052199386620",1,Dispepsia,Diverticulum; cólon
"0,29650112683069500",2,Distúrbios psicofisiológicos,Diverticulum; cólon
"0,4282027212199620",13,Dor,Diverticulum; cólon
"0,22909059309980000",27,Dor abdominal,Diverticulum; cólon
"0,28179243246129100",1,Dor de ouvido,Diverticulum; cólon
"0,11917561882057600",2,Edema,Diverticulum; cólon
"0,10938219772500600",8,Espasmo,Diverticulum; cólon
"0,6189376322832960",1,Febre,Diverticulum; cólon
"0,31378672592829100",1,Flatulência,Diverticulum; cólon
"0,16565111347057700",1,Hipotonia muscular,Diverticulum; cólon
"0,11387530741641300",1,Náusea,Diverticulum; cólon
"0,16651073032713300",2,Obesidade,Diverticulum; cólon
"0,19877795434519600",1,Paralisia do cordão vocal,Diverticulum; cólon
"0,14526833726908500",1,Peito angina,Diverticulum; cólon
"0,30001611341435200",3,Perda de peso,Diverticulum; cólon
"0,205792708286859",6,Peso corporal,Diverticulum; cólon
"0,13691396694936400",1,Quisriplegia,Diverticulum; cólon
"0,14908914275297500",1,Síncope,Diverticulum; cólon
"0,13147291510963300",1,Tosse,Diverticulum; cólon
"0,1687025330850770",2,Vomitando,Diverticulum; cólon
"0,18252606139541800",1,Anorexia,Diverticulum; esofágico
"0,33300735753094100",1,Aspiração respiratória,Diverticulum; esofágico
"0,953060825125856",3,Azia,Diverticulum; esofágico
"0,213474731637282",1,Cólica,Diverticulum; esofágico
"0,4164104398773250",2,Dispepsia,Diverticulum; esofágico
"0,6587734172614800",2,Dor,Diverticulum; esofágico
"0,10995608303564900",1,Dor no peito,Diverticulum; esofágico
"0,3015665044618850",3,Dyspnea,Diverticulum; esofágico
"0,18326407212518000",1,Emagrecimento,Diverticulum; esofágico
"0,9570942300938020",7,Espasmo,Diverticulum; esofágico
"0,11380131555214200",1,Fadiga,Diverticulum; esofágico
"0,8343446911213180",4,Hematemesis,Diverticulum; esofágico
"0,509122309061075",3,Hemoptise,Diverticulum; esofágico
"0,11387530741641300",1,Náusea,Diverticulum; esofágico
"0,48447137748284800",1,Paralisia,Diverticulum; esofágico
"0,7951118173807840",4,Paralisia do cordão vocal,Diverticulum; esofágico
"0,4358050118072570",3,Peito angina,Diverticulum; esofágico
"0,2000107422762340",2,Perda de peso,Diverticulum; esofágico
"0,9054466840727140",1,Retardo mental,Diverticulum; esofágico
"0,22096263580381000",1,Síndrome de Horner,Diverticulum; esofágico
"0,3944187453288990",3,Tosse,Diverticulum; esofágico
"0,1687025330850770",2,Vomitando,Diverticulum; esofágico
"0,18252606139541800",1,Anorexia,Diverticulum; estômago
"0,10019885717074700",1,Anóxia,Diverticulum; estômago
"0,3176869417086180",1,Azia,Diverticulum; estômago
"0,2082052199386620",1,Dispepsia,Diverticulum; estômago
"0,9881601258922200",3,Dor,Diverticulum; estômago
"0,25454510344422200",3,Dor abdominal,Diverticulum; estômago
"0,1005221681539610",1,Dyspnea,Diverticulum; estômago
"0,3977905559657310",1,Eructação,Diverticulum; estômago
"0,6257585183409890",3,Hematemesis,Diverticulum; estômago
"0,9054466840727140",1,Retardo mental,Diverticulum; estômago
"0,3293867086307400",1,Dor,Doença auto-imune do sistema nervoso; experimental
"0,9689427549656960",2,Paralisia,Doença auto-imune do sistema nervoso; experimental
"0,34175712459156300",2,Ataxia cerebelar,Doença de mão; pé e boca
"0,6189376322832960",1,Febre,Doença de mão; pé e boca
"0,18657762828479000",1,Manifestações orais,Doença de mão; pé e boca
"0,26140121352265900",1,Oligúria,Doença de mão; pé e boca
"0,19378855099313900",4,Paralisia,Doença de mão; pé e boca
"0,12774792836657600",1,Paraplegia,Doença de mão; pé e boca
"0,14659421084818000",1,Prurido,Doença de mão; pé e boca
"0,23812066730006400",1,Scotoma,Doença de mão; pé e boca
"0,3293867086307400",1,Dor,Doença de Paget; extramamário
"0,1224714436203110",2,Manifestações de pele,Doença de Paget; extramamário
"0,8325536516356680",1,Obesidade,Doença de Paget; extramamário
"0,3472156088923180",1,Pé de tinea,Doença de Paget; extramamário
"0,4397826325445410",3,Prurido,Doença de Paget; extramamário
"0,14908914275297500",1,Síncope,Doença de Paget; extramamário
"0,1974033622547320",1,Toque,Doença de Paget; extramamário
"0,17272802055939800",1,Espasticidade muscular,Doença de Paget; mamária
"0,9929910817028620",1,Fraqueza muscular,Doença de Paget; mamária
"0,12877357838329500",1,Paresia,Doença de Paget; mamária
"0,34465763686488900",2,Alucinações,Doença de Parkinson; pós-reencefalita
"0,21714861420185700",1,Amnésia,Doença de Parkinson; pós-reencefalita
"0,18765539083417300",1,Apnéia,Doença de Parkinson; pós-reencefalita
"0,23837740685058900",1,Apraxias,Doença de Parkinson; pós-reencefalita
"0,20632192510535300",1,Astenia,Doença de Parkinson; pós-reencefalita
"0,77464869280184800",3,Atetose,Doença de Parkinson; pós-reencefalita
"0,5403813028962200",2,Catatonia,Doença de Parkinson; pós-reencefalita
"0,17434095875238600",1,Cianose,Doença de Parkinson; pós-reencefalita
"0,1508948211276990",1,Confusão,Doença de Parkinson; pós-reencefalita
"0,9964916856634940",5,Coréia,Doença de Parkinson; pós-reencefalita
"0,2083955149532710",1,Delírio,Doença de Parkinson; pós-reencefalita
"0,3072218067046090",2,Distonia,Doença de Parkinson; pós-reencefalita
"0,14679976076638900",1,Distúrbios da memória,Doença de Parkinson; pós-reencefalita
"0,14929989098693100",1,Distúrbios do sono,Doença de Parkinson; pós-reencefalita
"0,13860573662141700",1,Distúrbios perceptivos,Doença de Parkinson; pós-reencefalita
"0,13316409916371000",1,Distúrbios psicomotores,Doença de Parkinson; pós-reencefalita
"0,6189376322832960",1,Febre,Doença de Parkinson; pós-reencefalita
"0,25213533047438800",1,Hipentilação,Doença de Parkinson; pós-reencefalita
"0,4682000505045210",2,Hipercinesia,Doença de Parkinson; pós-reencefalita
"0,28792932709892000",1,Hipocinesia,Doença de Parkinson; pós-reencefalita
"0,18657762828479000",1,Manifestações orais,Doença de Parkinson; pós-reencefalita
"0,3550141738860660",2,Mioclonia,Doença de Parkinson; pós-reencefalita
"0,34162592224924100",3,Náusea,Doença de Parkinson; pós-reencefalita
"0,2659694538366160",2,Ophthalmoplegia,Doença de Parkinson; pós-reencefalita
"0,7205798410553290",3,Rigidez muscular,Doença de Parkinson; pós-reencefalita
"0,13147291510963300",1,Tosse,Doença de Parkinson; pós-reencefalita
"0,869676393414126",5,Tremor,Doença de Parkinson; pós-reencefalita
"0,1687025330850770",2,Vomitando,Doença de Parkinson; pós-reencefalita
"0,3621323629066060",2,Afasia,Doença de Parkinson; secundária
"0,3628854540829240",1,Afonia,Doença de Parkinson; secundária
"0,17940481437674800",8,Agitação psicomotora,Doença de Parkinson; secundária
"0,6700282276720440",2,Agraphia,Doença de Parkinson; secundária
"0,12063017290271100",7,Alucinações,Doença de Parkinson; secundária
"0,21714861420185700",1,Amnésia,Doença de Parkinson; secundária
"0,18252606139541800",1,Anorexia,Doença de Parkinson; secundária
"0,16686418479541200",7,Apraxias,Doença de Parkinson; secundária
"0,5126356868873450",3,Ataxia cerebelar,Doença de Parkinson; secundária
"0,28021759676447700",1,Ataxia da marcha,Doença de Parkinson; secundária
"0,5164324618678980",2,Atetose,Doença de Parkinson; secundária
"0,876493061756297",6,Atrofia muscular,Doença de Parkinson; secundária
"0,22425601797093500",1,Cãibra muscular,Doença de Parkinson; secundária
"0,47768819509611600",13,Catalepsia,Doença de Parkinson; secundária
"0,2431715863032990",9,Catatonia,Doença de Parkinson; secundária
"0,2624169625686480",2,Coma,Doença de Parkinson; secundária
"0,4526844633830980",3,Confusão,Doença de Parkinson; secundária
"0,3187830987053110",2,Constipação,Doença de Parkinson; secundária
"0,16903338510428200",2,Convulsões,Doença de Parkinson; secundária
"0,19929833713269800",10,Coréia,Doença de Parkinson; secundária
"0,833582059813086",4,Delírio,Doença de Parkinson; secundária
"0,8106340471495020",4,Disartria,Doença de Parkinson; secundária
"0,4487712472251140",6,Diskinesias,Doença de Parkinson; secundária
"0,4164104398773250",2,Dispepsia,Doença de Parkinson; secundária
"0,7526934264262920",49,Distonia,Doença de Parkinson; secundária
"0,18874489577468000",1,Distúrbios da articulação,Doença de Parkinson; secundária
"0,988522513781985",1,Distúrbios da comunicação,Doença de Parkinson; secundária
"0,1754258552448740",2,Distúrbios da consciência,Doença de Parkinson; secundária
"0,34587496830720100",3,Distúrbios da fala,Doença de Parkinson; secundária
"0,1077736662516160",1,Distúrbios da linguagem,Doença de Parkinson; secundária
"0,5871990430655590",4,Distúrbios da memória,Doença de Parkinson; secundária
"0,16017611515797700",7,Distúrbios da Olfação,Doença de Parkinson; secundária
"0,34332190427163900",1,Distúrbios da sensação,Doença de Parkinson; secundária
"0,13269788637358100",2,Distúrbios da visão,Doença de Parkinson; secundária
"0,17353123772912400",1,Distúrbios de aprendizagem,Doença de Parkinson; secundária
"0,333048962934906",2,Distúrbios de voz,Doença de Parkinson; secundária
"0,44789967296079500",3,Distúrbios do sono,Doença de Parkinson; secundária
"0,13860573662141700",1,Distúrbios perceptivos,Doença de Parkinson; secundária
"0,14825056341534700",1,Distúrbios psicofisiológicos,Doença de Parkinson; secundária
"0,7989845949822650",6,Distúrbios psicomotores,Doença de Parkinson; secundária
"0,13175468345229600",4,Dor,Doença de Parkinson; secundária
"0,11917561882057600",2,Edema,Doença de Parkinson; secundária
"0,51818406167819400",3,Espasticidade muscular,Doença de Parkinson; secundária
"0,2944676030252050",1,Estado Decerebrado,Doença de Parkinson; secundária
"0,18568128968498900",3,Febre,Doença de Parkinson; secundária
"0,9929910817028620",1,Fraqueza muscular,Doença de Parkinson; secundária
"0,3883897088676040",3,Hemiplegia,Doença de Parkinson; secundária
"0,21069002272703400",9,Hipercinesia,Doença de Parkinson; secundária
"0,14804201276624500",1,Hipertonia muscular,Doença de Parkinson; secundária
"0,21051301466691700",1,Hiperventilação,Doença de Parkinson; secundária
"0,1151717308395680",4,Hipocinesia,Doença de Parkinson; secundária
"0,16565111347057700",1,Hipotonia muscular,Doença de Parkinson; secundária
"0,16175293416348600",1,Incontinência urinária,Doença de Parkinson; secundária
"0,26140121352265900",1,Lavagem,Doença de Parkinson; secundária
"0,6123572181015570",1,Manifestações de pele,Doença de Parkinson; secundária
"0,6994141317533430",1,Manifestações neurológicas,Doença de Parkinson; secundária
"0,1507876973895490",1,Manifestações oculares,Doença de Parkinson; secundária
"0,18657762828479000",1,Manifestações orais,Doença de Parkinson; secundária
"0,7100283477721320",4,Mioclonia,Doença de Parkinson; secundária
"0,56937653708206900",5,Náusea,Doença de Parkinson; secundária
"0,8325536516356680",1,Obesidade,Doença de Parkinson; secundária
"0,531938907673233",4,Ophthalmoplegia,Doença de Parkinson; secundária
"0,12877357838329500",1,Paresia,Doença de Parkinson; secundária
"0,4074054438449330",3,Parestesia,Doença de Parkinson; secundária
"0,14526833726908500",1,Peito angina,Doença de Parkinson; secundária
"0,2000107422762340",2,Perda de peso,Doença de Parkinson; secundária
"0,3086890624302880",9,Peso corporal,Doença de Parkinson; secundária
"0,27382793389872800",2,Quisriplegia,Doença de Parkinson; secundária
"0,36217867362908500",4,Retardo mental,Doença de Parkinson; secundária
"0,6245025289146180",26,Rigidez muscular,Doença de Parkinson; secundária
"0,16392693282712600",1,Sons respiratórios,Doença de Parkinson; secundária
"0,4027414267234430",3,Tontura,Doença de Parkinson; secundária
"0,2154990922649460",1,Torcicolo,Doença de Parkinson; secundária
"0,13914822294626000",80,Tremor,Doença de Parkinson; secundária
"0,3192503886375150",2,Vertigem,Doença de Parkinson; secundária
"0,25305379962761600",3,Vomitando,Doença de Parkinson; secundária
"0,22159500004893100",15,Arthralgia,Doença de Still; início de adultos
"0,20632192510535300",1,Astenia,Doença de Still; início de adultos
"0,1312084812843240",1,Coma,Doença de Still; início de adultos
"0,1508948211276990",1,Confusão,Doença de Still; início de adultos
"0,8451669255214130",1,Convulsões,Doença de Still; início de adultos
"0,9231881310823100",1,Diarréia,Doença de Still; início de adultos
"0,6634894318679090",1,Distúrbios da visão,Doença de Still; início de adultos
"0,16469335431537000",5,Dor,Doença de Still; início de adultos
"0,16969673562948100",2,Dor abdominal,Doença de Still; início de adultos
"0,8845642547118900",1,Dor de cabeça,Doença de Still; início de adultos
"0,11469285191793800",1,Dor nas costas,Doença de Still; início de adultos
"0,10995608303564900",1,Dor no peito,Doença de Still; início de adultos
"0,4020886726158460",4,Dyspnea,Doença de Still; início de adultos
"0,11917561882057600",2,Edema,Doença de Still; início de adultos
"0,27233255820465000",44,Febre,Doença de Still; início de adultos
"0,7218459091688110",49,Febre de origem desconhecida,Doença de Still; início de adultos
"0,16970743635369100",1,Hemoptise,Doença de Still; início de adultos
"0,43641353128567400",3,Icterícia,Doença de Still; início de adultos
"0,9279728292056460",1,Inconsciência,Doença de Still; início de adultos
"0,11387530741641300",1,Náusea,Doença de Still; início de adultos
"0,48447137748284800",1,Paralisia,Doença de Still; início de adultos
"0,342987847144765",1,Peso corporal,Doença de Still; início de adultos
"0,8742844414734860",7,Proteinúria,Doença de Still; início de adultos
"0,29318842169636000",2,Prurido,Doença de Still; início de adultos
"0,8435126654253870",1,Vomitando,Doença de Still; início de adultos
"0,1312084812843240",1,Coma,Doença de Von Willebrand; tipo 2
"0,33501411383602200",1,Anisocoria,Doença granulomatosa; crônica
"0,20039771434149400",2,Anóxia,Doença granulomatosa; crônica
"0,213474731637282",1,Cólica,Doença granulomatosa; crônica
"0,3187830987053110",2,Constipação,Doença granulomatosa; crônica
"0,16903338510428200",2,Convulsões,Doença granulomatosa; crônica
"0,1846376262164620",2,Diarréia,Doença granulomatosa; crônica
"0,3293867086307400",1,Dor,Doença granulomatosa; crônica
"0,16969673562948100",2,Dor abdominal,Doença granulomatosa; crônica
"0,8845642547118900",1,Dor de cabeça,Doença granulomatosa; crônica
"0,2420427386153920",1,Dor no ombro,Doença granulomatosa; crônica
"0,10995608303564900",1,Dor no peito,Doença granulomatosa; crônica
"0,1005221681539610",1,Dyspnea,Doença granulomatosa; crônica
"0,11917561882057600",2,Edema,Doença granulomatosa; crônica
"0,4332563425983070",7,Febre,Doença granulomatosa; crônica
"0,4419464750013130",3,Febre de origem desconhecida,Doença granulomatosa; crônica
"0,19859821634057200",2,Fraqueza muscular,Doença granulomatosa; crônica
"0,509122309061075",3,Hemoptise,Doença granulomatosa; crônica
"0,2341000252522600",1,Hidropisia fetal,Doença granulomatosa; crônica
"0,5037375491120800",3,Hipergamglobulinemia,Doença granulomatosa; crônica
"0,11387530741641300",1,Náusea,Doença granulomatosa; crônica
"0,8325536516356680",1,Obesidade,Doença granulomatosa; crônica
"0,13298472691830800",1,Ophthalmoplegia,Doença granulomatosa; crônica
"0,12774792836657600",1,Paraplegia,Doença granulomatosa; crônica
"0,137195138857906",4,Peso corporal,Doença granulomatosa; crônica
"0,12489777735335500",1,Proteinúria,Doença granulomatosa; crônica
"0,18108933681454200",2,Retardo mental,Doença granulomatosa; crônica
"0,16392693282712600",1,Sons respiratórios,Doença granulomatosa; crônica
"0,2670599609856050",1,Thinness,Doença granulomatosa; crônica
