TFIDF score,PubMed occurrence,MeSH (Medical Subject Headings) Symptom Term Concatenado,MeSH (Medical Subject Headings) Disease Term
"0,14071309430047",1,Reflexo; anormal,Encefalomielite; equina
"0,14071309430047",1,Reflexo; anormal,Encefalomielite; eqüina venezuelana
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Encefalopatia; espongiforme bovino
"0,31712036795505000",1,Paraparesia; espástica,Encefalopatia; espongiforme bovino
"0,14376001304795200",1,Abdômen; agudo,Endocardite; bacteriana
"0,31109114492943800",1,Afasia; Broca,Endocardite; bacteriana
"0,4485120359418700",2,Angina; instável,Endocardite; bacteriana
"0,17142365196445100",8,Débito cardíaco; baixo,Endocardite; bacteriana
"0,7038079349644070",2,Edema; cardíaco,Endocardite; bacteriana
"0,4423577042085190",2,Perda auditiva; bilateral,Endocardite; bacteriana
"0,12148558604642900",1,Perda auditiva; neurinhaural,Endocardite; bacteriana
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Endocardite; bacteriana
"0,5994643262233620",3,Púrpura; Schoenlein-Henoch,Endocardite; bacteriana
"0,42447165616554900",3,Púrpura; trombocitopênico,Endocardite; bacteriana
"0,13104231648538100",6,Púrpura; trombocitopênico trombótico,Endocardite; bacteriana
"0,22560435300466400",1,Visão; baixa,Endocardite; bacteriana
"0,14376001304795200",1,Abdômen; agudo,Endocardite; bacteriana subaguda
"0,35190396748220300",1,Edema; cardíaco,Endocardite; bacteriana subaguda
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Endocardite; bacteriana subaguda
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Endocardite; bacteriana subaguda
"0,2875200260959050",2,Abdômen; agudo,Enterocolite; necrosante
"0,2281245322020590",1,Diarréia; infantil,Enterocolite; necrosante
"0,14376001304795200",1,Abdômen; agudo,Enterocolite; neutropênica
"0,27314402479111000",19,Abdômen; agudo,Enterocolite; pseudomembranosa
"0,50187397084452900",22,Diarréia; infantil,Enterocolite; pseudomembranosa
"0,24980286321774700",1,Icterícia; obstrutiva,Enterocolite; pseudomembranosa
"0,5994643262233620",3,Púrpura; Schoenlein-Henoch,Enterocolite; pseudomembranosa
"0,32536032113175700",1,Perda auditiva; central,Envenenamento por mercúrio; sistema nervoso
"0,17529399523745600",1,Obesidade; mórbida,Epifises; escorregadas
"0,19929833713269800",1,Dor; intratável,Epilepsia; ausência
"0,28142618860094",2,Reflexo; anormal,Epilepsia; ausência
"0,31109114492943800",1,Akithia; induzida por drogas,Epilepsia; generalizada
"0,20782571284180700",1,Bexiga urinária; neurogênica,Epilepsia; generalizada
"0,2944676030252050",1,Cegueira; cortical,Epilepsia; generalizada
"0,21427956495556400",1,Débito cardíaco; baixo,Epilepsia; generalizada
"0,16778553222664500",1,Dor; pós-operatório,Epilepsia; generalizada
"0,17529399523745600",1,Obesidade; mórbida,Epilepsia; generalizada
"0,14071309430047",1,Reflexo; anormal,Epilepsia; generalizada
"0,31825674382008200",1,Síncope; Vasovagal,Epilepsia; generalizada
"0,31109114492943800",1,Afasia; Broca,Epilepsia; lobo frontal
"0,34953231482047200",1,Afasia; Wernicke,Epilepsia; lobo frontal
"0,3034147433082550",1,Paralisia supranuclear; progressiva,Epilepsia; lobo frontal
"0,12148558604642900",1,Perda auditiva; neurinhaural,Epilepsia; lobo frontal
"0,12443645797177500",4,Afasia; Broca,Epilepsia; lobo temporal
"0,17476615741023600",5,Afasia; Wernicke,Epilepsia; lobo temporal
"0,8141374586216560",2,Amnésia; anterógrada,Epilepsia; lobo temporal
"0,819771634014996",2,Amnésia; Global Transiente,Epilepsia; lobo temporal
"0,20391561130477000",6,Amnésia; retrógrada,Epilepsia; lobo temporal
"0,35190396748220300",1,Dislexia; adquirida,Epilepsia; lobo temporal
"0,19929833713269800",1,Dor; intratável,Epilepsia; lobo temporal
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Epilepsia; lobo temporal
"0,7035654715023500",5,Reflexo; anormal,Epilepsia; lobo temporal
"0,31825674382008200",1,Síncope; Vasovagal,Epilepsia; lobo temporal
"0,50892568741028500",1,Afasia; condução,Epilepsia; parcial complexo
"0,4070687293108280",1,Amnésia; anterógrada,Epilepsia; parcial complexo
"0,22117885210425900",1,Perda auditiva; bilateral,Epilepsia; parcial complexo
"0,14071309430047",1,Reflexo; anormal,Epilepsia; parcial complexo
"0,6365134876401640",2,Síncope; Vasovagal,Epilepsia; parcial complexo
"0,31109114492943800",1,Afasia; Broca,Epilepsia; pós-traumática
"0,31109114492943800",1,Afasia; Broca,Epilepsia; reflexo
"0,4070687293108280",1,Amnésia; anterógrada,Epilepsia; reflexo
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Epilepsia; reflexo
"0,31825674382008200",1,Síncope; Vasovagal,Epilepsia; reflexo
"0,34953231482047200",1,Afasia; Wernicke,Epilepsia; Rolandic
"0,6221822898588770",2,Afasia; Broca,Epilepsia; tônica-clônica
"0,31109114492943800",1,Akithia; induzida por drogas,Epilepsia; tônica-clônica
"0,2944676030252050",1,Cegueira; cortical,Epilepsia; tônica-clônica
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Epilepsia; tônica-clônica
"0,39859667426539700",2,Dor; intratável,Epilepsia; tônica-clônica
"0,33557106445329100",2,Dor; pós-operatório,Epilepsia; tônica-clônica
"0,25853020293441600",1,Perda auditiva; repentina,Epilepsia; tônica-clônica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Epilepsia; tônica-clônica
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Epilepsia; tônica-clônica
"0,14071309430047",1,Reflexo; anormal,Epilepsia; tônica-clônica
"0,31825674382008200",1,Síncope; Vasovagal,Epilepsia; tônica-clônica
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Epilepsias mioclônicas; progressivas
"0,14071309430047",1,Reflexo; anormal,Epilepsias mioclônicas; progressivas
"0,31109114492943800",1,Afasia; Broca,Epilepsias; mioclônicas
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Epilepsias; mioclônicas
"0,39859667426539700",2,Dor; intratável,Epilepsias; mioclônicas
"0,18234365231659600",5,Ophthalmoplegia; externo progressivo crônico,Epilepsias; mioclônicas
"0,22117885210425900",1,Perda auditiva; bilateral,Epilepsias; mioclônicas
"0,32536032113175700",1,Perda auditiva; central,Epilepsias; mioclônicas
"0,22674202170287400",1,Perda auditiva; condutor,Epilepsias; mioclônicas
"0,4859423441857170",4,Perda auditiva; neurinhaural,Epilepsias; mioclônicas
"0,98499166010329",7,Reflexo; anormal,Epilepsias; mioclônicas
"0,31825674382008200",1,Síncope; Vasovagal,Epilepsias; mioclônicas
"0,9332734347883160",3,Afasia; Broca,Epilepsias; parciais
"0,6990646296409440",2,Afasia; Wernicke,Epilepsias; parciais
"0,409885817007498",1,Amnésia; Global Transiente,Epilepsias; parciais
"0,11778704121008200",4,Cegueira; cortical,Epilepsias; parciais
"0,21427956495556400",1,Débito cardíaco; baixo,Epilepsias; parciais
"0,35190396748220300",1,Dislexia; adquirida,Epilepsias; parciais
"0,19929833713269800",1,Dor; intratável,Epilepsias; parciais
"0,16778553222664500",1,Dor; pós-operatório,Epilepsias; parciais
"0,12148558604642900",1,Perda auditiva; neurinhaural,Epilepsias; parciais
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Epilepsias; parciais
"0,42213928290141",3,Reflexo; anormal,Epilepsias; parciais
"0,31825674382008200",1,Síncope; Vasovagal,Epilepsias; parciais
"0,9992114528709910",4,Icterícia; obstrutiva,Eritroblastose; fetal
"0,12148558604642900",1,Perda auditiva; neurinhaural,Eritroblastose; fetal
"0,7074527602759150",5,Púrpura; trombocitopênico,Eritroblastose; fetal
"0,14376001304795200",1,Abdômen; agudo,Eritroderma ictiosiforme; congênita
"0,12148558604642900",1,Perda auditiva; neurinhaural,Eritroderma ictiosiforme; congênita
"0,6979062079740000",4,Distúrbios da marcha; neurológicos,Esclerose múltipla; progressiva crônica
"0,6342407359101010",2,Paraparesia; espástica,Esclerose múltipla; progressiva crônica
"0,14071309430047",1,Reflexo; anormal,Esclerose múltipla; progressiva crônica
"0,4512087060093280",2,Visão; baixa,Esclerose múltipla; progressiva crônica
"0,4658473958010400",1,Alexia; pura,Esclerose múltipla; recidiva-recorrente
"0,32659490471398700",1,Baú da angina; varia,Esclerose múltipla; recidiva-recorrente
"0,20782571284180700",1,Bexiga urinária; neurogênica,Esclerose múltipla; recidiva-recorrente
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Esclerose múltipla; recidiva-recorrente
"0,3105606397064690",1,Perda auditiva; alta frequência,Esclerose múltipla; recidiva-recorrente
"0,22117885210425900",1,Perda auditiva; bilateral,Esclerose múltipla; recidiva-recorrente
"0,12148558604642900",1,Perda auditiva; neurinhaural,Esclerose múltipla; recidiva-recorrente
"0,3585179477326580",1,Perda auditiva; unilateral,Esclerose múltipla; recidiva-recorrente
"0,14149055205518300",1,Púrpura; trombocitopênico,Esclerose múltipla; recidiva-recorrente
"0,35270718465193000",1,Reflex; Babinski,Esclerose múltipla; recidiva-recorrente
"0,28142618860094",2,Reflexo; anormal,Esclerose múltipla; recidiva-recorrente
"0,22560435300466400",1,Visão; baixa,Esclerose múltipla; recidiva-recorrente
"0,17529399523745600",1,Obesidade; mórbida,Esforocitose; hereditária
"0,42447165616554900",3,Púrpura; trombocitopênico,Esforocitose; hereditária
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Esforocitose; hereditária
"0,1051763971424730",6,Obesidade; mórbida,Esofagite; péptica
"0,22425601797093500",1,Angina; instável,Espasmo esôfago; difuso
"0,17529399523745600",1,Obesidade; mórbida,Espasmo esôfago; difuso
"0,14071309430047",1,Reflexo; anormal,Espasmo esôfago; difuso
"0,2944676030252050",1,Cegueira; cortical,Espasmos; infantil
"0,2281245322020590",1,Diarréia; infantil,Espasmos; infantil
"0,35190396748220300",1,Dislexia; adquirida,Espasmos; infantil
"0,56285237720188",4,Reflexo; anormal,Espasmos; infantil
"0,4312800391438580",3,Abdômen; agudo,Espondilite; anquilosing
"0,4485120359418700",2,Angina; instável,Espondilite; anquilosing
"0,6234771385254230",3,Bexiga urinária; neurogênica,Espondilite; anquilosing
"0,6979062079740000",4,Distúrbios da marcha; neurológicos,Espondilite; anquilosing
"0,39859667426539700",2,Dor; intratável,Espondilite; anquilosing
"0,17529399523745600",1,Obesidade; mórbida,Espondilite; anquilosing
"0,31712036795505000",1,Paraparesia; espástica,Espondilite; anquilosing
"0,3105606397064690",1,Perda auditiva; alta frequência,Espondilite; anquilosing
"0,4423577042085190",2,Perda auditiva; bilateral,Espondilite; anquilosing
"0,4534840434057490",2,Perda auditiva; condutor,Espondilite; anquilosing
"0,12148558604642900",10,Perda auditiva; neurinhaural,Espondilite; anquilosing
"0,25853020293441600",1,Perda auditiva; repentina,Espondilite; anquilosing
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Espondilite; anquilosing
"0,28298110411036600",2,Púrpura; trombocitopênico,Espondilite; anquilosing
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Espondilite; anquilosing
"0,31109114492943800",1,Akithia; induzida por drogas,Esquizofrenia; catatônica
"0,33985935217461700",1,Amnésia; retrógrada,Esquizofrenia; catatônica
"0,31109114492943800",1,Akithia; induzida por drogas,Esquizofrenia; desorganizada
"0,31109114492943800",1,Akithia; induzida por drogas,Esquizofrenia; infância
"0,27998203043649500",9,Akithia; induzida por drogas,Esquizofrenia; paranóica
"0,22117885210425900",1,Perda auditiva; bilateral,Esquizofrenia; paranóica
"0,31825674382008200",1,Síncope; Vasovagal,Esquizofrenia; paranóica
"0,409885817007498",1,Amnésia; Global Transiente,Estenose aórtica; subvalvular
"0,22425601797093500",1,Angina; instável,Estenose aórtica; subvalvular
"0,22674202170287400",1,Perda auditiva; condutor,Estenose aórtica; subvalvular
"0,21427956495556400",1,Débito cardíaco; baixo,Estenose aórtica; supravalvular
"0,22425601797093500",1,Angina; instável,Estomatite; afútil
"0,14149055205518300",1,Púrpura; trombocitopênico,Estomatite; afútil
"0,14071309430047",1,Reflexo; anormal,Estomatite; afútil
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Exostoses; múltiplos hereditários
"0,22674202170287400",1,Perda auditiva; condutor,Exostoses; múltiplos hereditários
"0,12148558604642900",1,Perda auditiva; neurinhaural,Exostoses; múltiplos hereditários
"0,35270718465193000",1,Reflex; Babinski,Exostoses; múltiplos hereditários
"0,14071309430047",1,Reflexo; anormal,Exostoses; múltiplos hereditários
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Fasciite; plantar
"0,16778553222664500",1,Dor; pós-operatório,Fasciite; plantar
"0,4312800391438580",3,Abdômen; agudo,Fascite; necrosante
"0,2944676030252050",1,Cegueira; cortical,Fascite; necrosante
"0,16778553222664500",1,Dor; pós-operatório,Fascite; necrosante
"0,8406527902934320",3,Incontinência urinária; estresse,Fascite; necrosante
"0,17529399523745600",1,Obesidade; mórbida,Fascite; necrosante
"0,5994643262233620",3,Púrpura; Schoenlein-Henoch,Fascite; necrosante
"0,12148558604642900",1,Perda auditiva; neurinhaural,Febre hemorrágica; Crimeia
"0,2875200260959050",2,Abdômen; agudo,Febres hemorrágicas; virais
"0,14149055205518300",1,Púrpura; trombocitopênico,Febres hemorrágicas; virais
"0,38364939056074800",1,Débito cardíaco; alto,Feridas; esfaquear
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Feridas; esfaquear
"0,3594000326198820",25,Abdômen; agudo,Feridas; não-detratando
"0,67971870434923400",2,Amnésia; retrógrada,Feridas; não-detratando
"0,32659490471398700",1,Baú da angina; varia,Feridas; não-detratando
"0,20782571284180700",1,Bexiga urinária; neurogênica,Feridas; não-detratando
"0,6428386948666940",3,Débito cardíaco; baixo,Feridas; não-detratando
"0,7504467123979490",2,Dispnéia; paroxística,Feridas; não-detratando
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Feridas; não-detratando
"0,19929833713269800",1,Dor; intratável,Feridas; não-detratando
"0,16778553222664500",1,Dor; pós-operatório,Feridas; não-detratando
"0,525881985712368",3,Obesidade; mórbida,Feridas; não-detratando
"0,3105606397064690",1,Perda auditiva; alta frequência,Feridas; não-detratando
"0,22117885210425900",1,Perda auditiva; bilateral,Feridas; não-detratando
"0,4534840434057490",2,Perda auditiva; condutor,Feridas; não-detratando
"0,319406181762656",1,Perda auditiva; induzida por ruído,Feridas; não-detratando
"0,24297117209285800",2,Perda auditiva; neurinhaural,Feridas; não-detratando
"0,25853020293441600",1,Perda auditiva; repentina,Feridas; não-detratando
"0,56285237720188",4,Reflexo; anormal,Feridas; não-detratando
"0,6768130590139920",3,Visão; baixa,Feridas; não-detratando
"0,5750400521918110",4,Abdômen; agudo,Feridas; penetrando
"0,4156514256836150",2,Bexiga urinária; neurogênica,Feridas; penetrando
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Feridas; penetrando
"0,19929833713269800",1,Dor; intratável,Feridas; penetrando
"0,67114212890658300",4,Dor; pós-operatório,Feridas; penetrando
"0,5604351935289550",2,Incontinência urinária; estresse,Feridas; penetrando
"0,525881985712368",3,Obesidade; mórbida,Feridas; penetrando
"0,31712036795505000",1,Paraparesia; espástica,Feridas; penetrando
"0,4534840434057490",2,Perda auditiva; condutor,Feridas; penetrando
"0,4253008849902230",1,Perda auditiva; funcional,Feridas; penetrando
"0,4003547990270650",1,Perda auditiva; mista-sensorineural,Feridas; penetrando
"0,36445675813928800",3,Perda auditiva; neurinhaural,Feridas; penetrando
"0,28142618860094",2,Reflexo; anormal,Feridas; penetrando
"0,5750400521918110",4,Abdômen; agudo,Feridas; tiro
"0,6221822898588770",2,Afasia; Broca,Feridas; tiro
"0,11509481716822400",3,Débito cardíaco; alto,Feridas; tiro
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Feridas; tiro
"0,4996057264354950",2,Icterícia; obstrutiva,Feridas; tiro
"0,3105606397064690",1,Perda auditiva; alta frequência,Feridas; tiro
"0,319406181762656",1,Perda auditiva; induzida por ruído,Feridas; tiro
"0,12148558604642900",1,Perda auditiva; neurinhaural,Feridas; tiro
"0,28142618860094",2,Reflexo; anormal,Feridas; tiro
"0,9024174120186560",4,Visão; baixa,Feridas; tiro
"0,34953231482047200",1,Afasia; Wernicke,Ferimentos na cabeça; penetrando
"0,22560435300466400",1,Visão; baixa,Ferimentos na cabeça; penetrando
"0,2875200260959050",2,Abdômen; agudo,Fibromatose; agressiva
"0,12148558604642900",1,Perda auditiva; neurinhaural,Fibromatose; gengival
"0,17529399523745600",1,Obesidade; mórbida,Fígado gordo; alcoólatra
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Foramen ovale; patente
"0,35190396748220300",1,Edema; cardíaco,Foramen ovale; patente
"0,35190396748220300",1,Dislexia; adquirida,Fraturas; abertas
"0,16778553222664500",1,Dor; pós-operatório,Fraturas; abertas
"0,20782571284180700",1,Bexiga urinária; neurogênica,Fraturas; compressão
"0,39859667426539700",2,Dor; intratável,Fraturas; compressão
"0,16778553222664500",1,Dor; pós-operatório,Fraturas; compressão
"0,9964916856634940",5,Dor; intratável,Fraturas; espontâneas
"0,33557106445329100",2,Dor; pós-operatório,Fraturas; espontâneas
"0,17529399523745600",1,Obesidade; mórbida,Fraturas; espontâneas
"0,25853020293441600",1,Perda auditiva; repentina,Fraturas; espontâneas
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Fraturas; estresse
"0,5033565966799370",3,Dor; pós-operatório,Fraturas; estresse
"0,14071309430047",1,Reflexo; anormal,Fraturas; estresse
"0,19929833713269800",1,Dor; intratável,Fraturas; fechadas
"0,16778553222664500",1,Dor; pós-operatório,Fraturas; fechadas
"0,5604351935289550",2,Incontinência urinária; estresse,Fraturas; fechadas
"0,22674202170287400",1,Perda auditiva; condutor,Fraturas; fechadas
"0,12148558604642900",1,Perda auditiva; neurinhaural,Fraturas; fechadas
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Fraturas; fechadas
"0,16778553222664500",1,Dor; pós-operatório,Fraturas; malunitadas
"0,16778553222664500",1,Dor; pós-operatório,Fraturas; não unidas
"0,17529399523745600",1,Obesidade; mórbida,Fraturas; não unidas
"0,14071309430047",1,Reflexo; anormal,Fraturas; não unidas
"0,8625600782877170",6,Abdômen; agudo,Fraturas; osso
"0,12469542770508400",6,Bexiga urinária; neurogênica,Fraturas; osso
"0,5234296559805000",3,Distúrbios da marcha; neurológicos,Fraturas; osso
"0,5978950113980960",3,Dor; intratável,Fraturas; osso
"0,26845685156263300",16,Dor; pós-operatório,Fraturas; osso
"0,16813055805868600",6,Incontinência urinária; estresse,Fraturas; osso
"0,35058799047491200",2,Obesidade; mórbida,Fraturas; osso
"0,3034147433082550",1,Paralisia supranuclear; progressiva,Fraturas; osso
"0,22117885210425900",1,Perda auditiva; bilateral,Fraturas; osso
"0,22674202170287400",10,Perda auditiva; condutor,Fraturas; osso
"0,7289135162785760",6,Perda auditiva; neurinhaural,Fraturas; osso
"0,42213928290141",3,Reflexo; anormal,Fraturas; osso
"0,22560435300466400",1,Visão; baixa,Fraturas; osso
"0,20782571284180700",1,Bexiga urinária; neurogênica,Fraturas; trituradas
"0,16778553222664500",1,Dor; pós-operatório,Fraturas; trituradas
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Gangliosidoses; GM2
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Gastrite; atrófica
"0,21427956495556400",1,Débito cardíaco; baixo,Glaucoma; ângulo aberto
"0,16778553222664500",1,Dor; pós-operatório,Glaucoma; ângulo aberto
"0,4127845706948230",1,Incontinência urinária; desejar,Glaucoma; ângulo aberto
"0,24297117209285800",2,Perda auditiva; neurinhaural,Glaucoma; ângulo aberto
"0,31584609420652900",14,Visão; baixa,Glaucoma; ângulo aberto
"0,22425601797093500",1,Angina; instável,Glaucoma; encerramento do ângulo
"0,19929833713269800",1,Dor; intratável,Glaucoma; encerramento do ângulo
"0,16778553222664500",1,Dor; pós-operatório,Glaucoma; encerramento do ângulo
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Glaucoma; encerramento do ângulo
"0,4512087060093280",2,Visão; baixa,Glaucoma; encerramento do ângulo
"0,24980286321774700",1,Icterícia; obstrutiva,Glomerulonefrite; IgA
"0,22117885210425900",1,Perda auditiva; bilateral,Glomerulonefrite; IgA
"0,12148558604642900",1,Perda auditiva; neurinhaural,Glomerulonefrite; IgA
"0,3576803813132720",179,Púrpura; Schoenlein-Henoch,Glomerulonefrite; IgA
"0,4368077216179390",2,Púrpura; trombocitopênico trombótico,Glomerulonefrite; IgA
"0,2797500189042350",14,Púrpura; Schoenlein-Henoch,Glomerulonefrite; membranoproliferativo
"0,14149055205518300",1,Púrpura; trombocitopênico,Glomerulonefrite; membranoproliferativo
"0,6552115824269090",3,Púrpura; trombocitopênico trombótico,Glomerulonefrite; membranoproliferativo
"0,14376001304795200",1,Abdômen; agudo,Glomerulonefrite; membranosa
"0,17529399523745600",1,Obesidade; mórbida,Glomerulonefrite; membranosa
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Glomerulonefrite; membranosa
"0,5659622082207320",4,Púrpura; trombocitopênico,Glomerulonefrite; membranosa
"0,4368077216179390",2,Púrpura; trombocitopênico trombótico,Glomerulonefrite; membranosa
"0,1051763971424730",6,Obesidade; mórbida,Glomerulosclerose; segmentar focal
"0,4859423441857170",4,Perda auditiva; neurinhaural,Glomerulosclerose; segmentar focal
"0,7992857682978160",4,Púrpura; Schoenlein-Henoch,Glomerulosclerose; segmentar focal
"0,21427956495556400",1,Débito cardíaco; baixo,Granuloma; célula gigante
"0,22674202170287400",1,Perda auditiva; condutor,Granuloma; célula gigante
"0,24297117209285800",2,Perda auditiva; neurinhaural,Granuloma; célula gigante
"0,4312800391438580",3,Abdômen; agudo,Granuloma; célula plasmática
"0,4156514256836150",2,Bexiga urinária; neurogênica,Granuloma; célula plasmática
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Granuloma; célula plasmática
"0,5033565966799370",3,Dor; pós-operatório,Granuloma; célula plasmática
"0,7494085896532430",3,Icterícia; obstrutiva,Granuloma; célula plasmática
"0,17529399523745600",1,Obesidade; mórbida,Granuloma; célula plasmática
"0,4534840434057490",2,Perda auditiva; condutor,Granuloma; célula plasmática
"0,14376001304795200",1,Abdômen; agudo,Granuloma; corpo estrangeiro
"0,16778553222664500",1,Dor; pós-operatório,Granuloma; corpo estrangeiro
"0,4996057264354950",2,Icterícia; obstrutiva,Granuloma; corpo estrangeiro
"0,16813055805868600",6,Incontinência urinária; estresse,Granuloma; corpo estrangeiro
"0,22674202170287400",1,Perda auditiva; condutor,Granuloma; corpo estrangeiro
"0,4859423441857170",4,Perda auditiva; neurinhaural,Granuloma; corpo estrangeiro
"0,19929833713269800",1,Dor; intratável,Granuloma; linha média letal
"0,28021759676447700",1,Incontinência urinária; estresse,Granuloma; piogênico
"0,12938401174315700",9,Abdômen; agudo,Gravidez; abdominal
"0,4744080430582440",33,Abdômen; agudo,Gravidez; ectópica
"0,28021759676447700",1,Incontinência urinária; estresse,Gravidez; ectópica
"0,27314402479111000",19,Abdômen; agudo,Gravidez; tubal
"0,21427956495556400",1,Débito cardíaco; baixo,Hanseníase; lepromatosa
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Hanseníase; lepromatosa
"0,24297117209285800",2,Perda auditiva; neurinhaural,Hanseníase; lepromatosa
"0,14071309430047",1,Reflexo; anormal,Hanseníase; lepromatosa
"0,12148558604642900",1,Perda auditiva; neurinhaural,Hanseníase; tuberculóide
"0,22674202170287400",1,Perda auditiva; condutor,Hemangioma; capilar
"0,14149055205518300",1,Púrpura; trombocitopênico,Hemangioma; capilar
"0,7188000652397640",5,Abdômen; agudo,Hemangioma; cavernoso
"0,50892568741028500",1,Afasia; condução,Hemangioma; cavernoso
"0,7494085896532430",3,Icterícia; obstrutiva,Hemangioma; cavernoso
"0,32536032113175700",1,Perda auditiva; central,Hemangioma; cavernoso
"0,22674202170287400",1,Perda auditiva; condutor,Hemangioma; cavernoso
"0,8503991023250060",7,Perda auditiva; neurinhaural,Hemangioma; cavernoso
"0,25853020293441600",1,Perda auditiva; repentina,Hemangioma; cavernoso
"0,5659622082207320",4,Púrpura; trombocitopênico,Hemangioma; cavernoso
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Hemangioma; cavernoso
"0,42213928290141",3,Reflexo; anormal,Hemangioma; cavernoso
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Hemangioma; sistema nervoso cavernoso e central
"0,31712036795505000",1,Paraparesia; espástica,Hemangioma; sistema nervoso cavernoso e central
"0,22674202170287400",1,Perda auditiva; condutor,Hemangioma; sistema nervoso cavernoso e central
"0,4859423441857170",4,Perda auditiva; neurinhaural,Hemangioma; sistema nervoso cavernoso e central
"0,25853020293441600",1,Perda auditiva; repentina,Hemangioma; sistema nervoso cavernoso e central
"0,6768130590139920",3,Visão; baixa,Hemangioma; sistema nervoso cavernoso e central
"0,31109114492943800",1,Afasia; Broca,Hematoma; subdural
"0,33985935217461700",1,Amnésia; retrógrada,Hematoma; subdural
"0,4562490644041180",2,Diarréia; infantil,Hematoma; subdural
"0,35190396748220300",1,Dislexia; adquirida,Hematoma; subdural
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Hematoma; subdural
"0,19929833713269800",1,Dor; intratável,Hematoma; subdural
"0,7074527602759150",5,Púrpura; trombocitopênico,Hematoma; subdural
"0,14376001304795200",1,Abdômen; agudo,Hemoglobinúria; paroxística
"0,22425601797093500",1,Angina; instável,Hemoglobinúria; paroxística
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Hemoglobinúria; paroxística
"0,5994643262233620",3,Púrpura; Schoenlein-Henoch,Hemoglobinúria; paroxística
"0,28298110411036600",2,Púrpura; trombocitopênico,Hemoglobinúria; paroxística
"0,6552115824269090",3,Púrpura; trombocitopênico trombótico,Hemoglobinúria; paroxística
"0,33985935217461700",1,Amnésia; retrógrada,Hemorragia cerebral; traumática
"0,35190396748220300",1,Dislexia; adquirida,Hemorragia cerebral; traumática
"0,21427956495556400",1,Débito cardíaco; baixo,Hemorragia do tronco cerebral; traumático
"0,12148558604642900",1,Perda auditiva; neurinhaural,Hemorragia do tronco cerebral; traumático
"0,2944676030252050",1,Cegueira; cortical,Hemorragia intracraniana; hipertensiva
"0,32536032113175700",1,Perda auditiva; central,Hemorragia intracraniana; hipertensiva
"0,4996057264354950",2,Icterícia; obstrutiva,Hepatite B; crônica
"0,24297117209285800",2,Perda auditiva; neurinhaural,Hepatite B; crônica
"0,25853020293441600",1,Perda auditiva; repentina,Hepatite B; crônica
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Hepatite B; crônica
"0,14376001304795200",1,Abdômen; agudo,Hepatite C; crônica
"0,31109114492943800",1,Akithia; induzida por drogas,Hepatite C; crônica
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Hepatite C; crônica
"0,17529399523745600",1,Obesidade; mórbida,Hepatite C; crônica
"0,6074279302321470",5,Perda auditiva; neurinhaural,Hepatite C; crônica
"0,12926510146720800",5,Perda auditiva; repentina,Hepatite C; crônica
"0,3585179477326580",1,Perda auditiva; unilateral,Hepatite C; crônica
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Hepatite C; crônica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Hepatite C; crônica
"0,5659622082207320",4,Púrpura; trombocitopênico,Hepatite C; crônica
"0,13104231648538100",6,Púrpura; trombocitopênico trombótico,Hepatite C; crônica
"0,22560435300466400",1,Visão; baixa,Hepatite C; crônica
"0,14376001304795200",1,Abdômen; agudo,Hepatite; alcoólatra
